"projectID";"topic";"title"
"859836";"MSCA-ITN-2019";"Innovative Training Networks"
"101010875";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"820701";"DT-FOF-01-2018";"Skills needed for new Manufacturing jobs (CSA)"
"860843";"MSCA-ITN-2019";"Innovative Training Networks"
"950785";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"823941";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"651604";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"676408";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"775751";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"862617";"DT-NMBP-19-2019";"Advanced materials for additive manufacturing (IA)"
"814410";"NMBP-22-2018";"Osteoarticular tissues regeneration (RIA)"
"723826";"FOF-13-2016";"Photonics Laser-based production"
"717921";"INSO-10-2015-1";"SME business model innovation"
"831959";"JTI-CS2-2018-CfP08-ENG-02-09";"Development and verification of microstructure, residual stress and deformation simulation capability for additive free-form  deposition using multiple superalloys"
"951998";"DT-ICT-03-2020";"I4MS (phase 4) - uptake of digital game changers"
"785408";"JTI-CS2-2017-CFP06-LPA-01-34";"3D printing and harsh environment testing of flow control actuators at aircraft scale"
"723538";"FOF-13-2016";"Photonics Laser-based production"
"827885";"EIC-SMEInst-2018-2020";"SME instrument"
"867915";"EIC-SMEInst-2018-2020";"SME instrument"
"847984";"SC1-BHC-19-2019";"Implementation research for maternal and child health"
"822625";"MIGRATION-02-2018";"Towards forward-looking migration governance: addressing the challenges, assessing capacities and designing future strategies"
"806995";"IMI2-2017-11-01";"Exploitation of IMI project results"
"101036115";"MSCA-NIGHT-2020bis";"European Researchers' Night"
"734720";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"668532";"PHC-11-2015";"Development of new diagnostic tools and technologies: in vivo medical imaging technologies"
"675395";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"696004";"EE-19-2015";"Improving the financeability and attractiveness of sustainable energy investments"
"730053";"SC5-06-2016-2017";"Pathways towards the decarbonisation and resilience of the European economy in the timeframe 2030-2050 and beyond"
"662451";"IT-1-2014-1";"Small business innovation research for Transport"
"892002";"SESAR-ER4-11-2019";"CNS for ATM"
"826843";"EIC-SMEInst-2018-2020";"SME instrument"
"867152";"EIC-SMEInst-2018-2020";"SME instrument"
"738377";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"688241";"ICT-10-2015";"Collective Awareness Platforms for Sustainability and Social Innovation"
"813278";"MSCA-ITN-2018";"Innovative Training Networks"
"762793";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"774228";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"651829";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"785921";"LCE-16-2017";"2nd Generation of design tools for ocean energy devices and arrays development and deployment"
"723145";"FOF-11-2016";"Digital automation"
"744918";"SMEInst-05-2016-2017";"Supporting innovative SMEs in the healthcare biotechnology sector"
"744916";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"673944";"Space-SME-2014-2";"SME Instrument"
"813605";"MSCA-ITN-2018";"Innovative Training Networks"
"832403";"EIC-SMEInst-2018-2020";"SME instrument"
"888753";"EIC-SMEInst-2018-2020";"SME instrument"
"874929";"EIC-SMEInst-2018-2020";"SME instrument"
"815956";"EIC-SMEInst-2018-2020";"SME instrument"
"729375";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"672265";"IT-1-2014";"Small business innovation research for Transport"
"669014";"WIDESPREAD-2-2014";"ERA Chairs"
"756943";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"782142";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"663879";"PHC-12-2014-1";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"779942";"ICT-25-2016-2017";"Advanced robot capabilities research and take-up"
"877102";"EIC-SMEInst-2018-2020";"SME instrument"
"643735";"PHC-26-2014";"Self management of health and disease: citizen engagement and mHealth"
"826588";"ECSEL-2018-1-IA";"ECSEL-2018-1-IA"
"673436";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"957273";"LC-BAT-13-2020";"Sensing functionalities for smart battery cell chemistries"
"824984";"ICT-02-2018";"Flexible and Wearable Electronics"
"886446";"EIC-SMEInst-2018-2020";"SME instrument"
"827140";"EIC-SMEInst-2018-2020";"SME instrument"
"641518";"GALILEO-2-2014";"Small and Medium Enterprise (SME) based EGNSS applications"
"101007247";"ECSEL-2020-1-IA";"ECSEL-IA"
"815319";"LC-SC3-RES-11-2018";"Developing solutions to reduce the cost and increase performance of renewable technologies"
"731465";"ICT-29-2016";"Photonics KET 2016"
"649200";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"673801";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"791913";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"782670";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"887791";"EIC-SMEInst-2018-2020";"SME instrument"
"717089";"JTI-CS2-2015-CFP02-LPA-01-04";"Active technologies for acoustic and vibration comfort"
"635478";"SFS-17-2014";"Innovative solutions for sustainable novel food processing"
"947336";"EIC-SMEInst-2018-2020";"SME instrument"
"726658";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"887775";"EIC-SMEInst-2018-2020";"SME instrument"
"767198";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"887303";"EIC-SMEInst-2018-2020";"SME instrument"
"861915";"SFS-37-2019";"Integrated approaches to food safety controls across the food chain"
"745478";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"673348";"IT-1-2014-1";"Small business innovation research for Transport"
"824349";"MG-4-3-2018";"Demographic change and participation of women in transport"
"722606";"MSCA-ITN-2016";"Innovative Training Networks"
"813114";"MSCA-ITN-2018";"Innovative Training Networks"
"662284";"NFRP-02-2014";"Tool for the fast and reliable prediction of severe accident progression and anticipation of the source term of a nuclear accident"
"837172";"EIC-SMEInst-2018-2020";"SME instrument"
"782077";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"825232";"ICT-02-2018";"Flexible and Wearable Electronics"
"645119";"ICT-01-2014";"Smart Cyber-Physical Systems"
"959600";"EIC-SMEInst-2018-2020";"SME instrument"
"637324";"PROTEC-1-2014";"Space Weather"
"723677";"EE-05-2016";"Models and tools for heating and cooling mapping and planning"
"876168";"EIC-SMEInst-2018-2020";"SME instrument"
"645360";"ICT-06-2014";"Smart optical and wireless network technologies"
"743519";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"899990";"NFRP-2019-2020-09";"Fostering innovation in decommissioning of nuclear facilities"
"822784";"EIC-SMEInst-2018-2020";"SME instrument"
"854609";"EIC-SMEInst-2018-2020";"SME instrument"
"101016131";"SC1-PHE-CORONAVIRUS-2020-2B";"Medical technologies, Digital tools and Artificial Intelligence (AI) analytics to improve surveillance and care at high Technology Readiness Levels (TRL)"
"684761";"ICT-37-2015-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"828666";"EIC-SMEInst-2018-2020";"SME instrument"
"818977";"MSCA-NIGHT-2018";"European Researchers' Night"
"722981";"MSCA-NIGHT-2016";"European Researchers' Night"
"833105";"EIC-SMEInst-2018-2020";"SME instrument"
"954305";"EIC-SMEInst-2018-2020";"SME instrument"
"733687";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"726572";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"744848";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"781259";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"859450";"EIC-SMEInst-2018-2020";"SME instrument"
"782369";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"721493";"MSCA-ITN-2016";"Innovative Training Networks"
"101009212";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"837750";"BBI.2018.SO3.F2";"Large-scale production of proteins for food and feed applications from alternative, sustainable sources"
"678012";"SFS-13-2015";"Biological contamination of crops and the food chain"
"643636";"PHC-26-2014";"Self management of health and disease: citizen engagement and mHealth"
"638822";"EO-2-2014";"Climate Change relevant space-based Data reprocessing and calibration"
"776307";"GALILEO-1-2017";"EGNSS Transport applications"
"832214";"EIC-SMEInst-2018-2020";"SME instrument"
"787021";"SEC-16-BES-2017";"Through-foliage detection, including in the outermost regions of the EU"
"811792";"EIC-SMEInst-2018-2020";"SME instrument"
"688930";"SC5-17-2015";"Demonstrating the concept of 'Citizen Observatories'"
"875933";"EIC-SMEInst-2018-2020";"SME instrument"
"868686";"EIC-SMEInst-2018-2020";"SME instrument"
"867928";"EIC-SMEInst-2018-2020";"SME instrument"
"649621";"EE-11-2014";"New ICT-based solutions for energy efficiency"
"828966";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"654124";"INFRADEV-1-2014";"Design studies"
"689947";"PHC-28-2015";"Self management of health and disease and decision support systems based on predictive computer modelling used by the patient him or herself"
"101034347";"IMI2-2020-23-04";"Optimal treatment for patients with solid tumours in Europe through Artificial Intelligence"
"101015922";"ICT-52-2020";"5G PPP – Smart Connectivity beyond 5G"
"730995";"INFRASUPP-01-2016";"Policy and international cooperation measures for research infrastructures"
"770464";"CULT-COOP-03-2017";"Cultural literacy of young generations in Europe"
"633155";"MSCA-NIGHT-2014";"European Researchers' Night (NIGHT)"
"780121";"ICT-11-2017";"Collective Awareness Platforms for Sustainability and Social Innovation"
"699638";"INNOSUP-5-2014";"peer learning of innovation agencies"
"761816";"ICT-07-2017";"5G PPP Research and Validation of critical technologies and systems"
"879429";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"643298";"INNOSUP";"INNOSUP"
"739567";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"649883";"EE-07-2014";"Enhancing the capacity of public authorities to plan and implement sustainable energy policies and measures"
"778143";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"730753";"FTIPilot-01-2016";"Fast Track to Innovation Pilot"
"674319";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"957012";"LC-SC3-EC-4-2020";"Socio-economic research:  non-energy impacts and behavioural insights on energy efficiency interventions"
"698422";"IT-1-2015-1";"Small business innovation research for Transport"
"837635";"EIC-SMEInst-2018-2020";"SME instrument"
"674446";"Space-SME-2014-1";"SME Instrument"
"743470";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"663815";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"762079";"ICT-19-2017";"Media and content convergence"
"830902";"H2020EENSGA3";"EEN H2020 SGA3"
"644629";"ICT-18-2014";"Support the growth of ICT innovative Creative Industries SMEs"
"831312";"H2020EENSGA3";"EEN H2020 SGA3"
"730834";"INNOSUP-05-2016-2017";"Peer learning of innovation agencies"
"642178";"INNOSUP";"INNOSUP"
"829972";"H2020EENSGA3";"EEN H2020 SGA3"
"879956";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"642228";"WATER-1a-2014";"First application and market replication"
"854977";"EIC-SMEInst-2018-2020";"SME instrument"
"775989";"IBA-SC7-ERNCIP-2017";"Supporting the implementation of the Security Industrial Policy and Action Plan through the European Reference Network for Critical Infrastructure Protection (ERNCIP)"
"893100";"SESAR-ER4-08-2019";"Behavioural Economics in ATM"
"643574";"HCO-14-2014";"Bridging the divide in European health research and innovation"
"821410";"SC5-12-2018";"EU-India water co-operation"
"691846";"LCE-14-2015";"Market uptake of existing and emerging sustainable bioenergy"
"792236";"BBI.2017.S1";"Establish cooperation and partnership with brand owners and consumer representatives to improve the market access of sustainable bio-based products"
"641794";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"835768";"EIC-SMEInst-2018-2020";"SME instrument"
"886620";"EIC-SMEInst-2018-2020";"SME instrument"
"868234";"EIC-SMEInst-2018-2020";"SME instrument"
"674192";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"867427";"WF-01-2018";"Widening Fellowships"
"849281";"EIC-SMEInst-2018-2020";"SME instrument"
"774665";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"684661";"IT-1-2015-1";"Small business innovation research for Transport"
"867748";"EIC-SMEInst-2018-2020";"SME instrument"
"878337";"EIC-SMEInst-2018-2020";"SME instrument"
"815452";"EIC-SMEInst-2018-2020";"SME instrument"
"816857";"EIC-SMEInst-2018-2020";"SME instrument"
"877065";"EIC-SMEInst-2018-2020";"SME instrument"
"823176";"EIC-SMEInst-2018-2020";"SME instrument"
"868266";"EIC-SMEInst-2018-2020";"SME instrument"
"869017";"EIC-SMEInst-2018-2020";"SME instrument"
"823916";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"683655";"ICT-37-2015-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"633320";"MSCA-NIGHT-2014";"European Researchers' Night (NIGHT)"
"811319";"EIC-SMEInst-2018-2020";"SME instrument"
"878416";"EIC-SMEInst-2018-2020";"SME instrument"
"650485";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"951851";"WIDESPREAD-06-2020";"ERA Chairs"
"954337";"MSCA-NIGHT-2020";"European Researchers' Night"
"818237";"MSCA-NIGHT-2018";"European Researchers' Night"
"857831";"LC-SC3-RES-28-2018-2019-2020";"Market Uptake support"
"887674";"BBI-2019-SO3-F3";"Produce high-performance bio-based alternatives to harmful products or processes to protect and enhance human health and the environment"
"101028220";"LC-SC3-B4E-11-2020";"Financing for energy efficiency investments - Smart Finance for Smart Buildings"
"642420";"SC5-09-2014";"Consolidating the European Research Area on biodiversity and ecosystem services"
"728053";"BG-05-2016";"ERA-NET Cofund on marine technologies"
"693443";"EURO-5-2015";"ERA-NET on Smart Urban Futures"
"733296";"SC1-HCO-04-2016";"Towards globalisation of the Joint Programming Initiative on Antimicrobial resistance"
"643578";"HCO-10-2014";"ERA NET rare disease research implementing IRDiRC objectives"
"730027";"FETFLAG-01-2016";"Partnering environment for FET flagships"
"964333";"SC1-HCO-01-2018-2019-2020";"Actions in support of the International Consortium for Personalised Medicine"
"786483";"LCE-35-2017";"Joint Actions to foster innovative energy solutions in renewable energy technologies"
"776608";"SC5-30-2017";"ERA-NET on Climate Services Roadmap: Cross-sector impact assessments (evaluation, comparison and integration)"
"862605";"SFS-31-2019";"ERANETs in agri-food"
"773324";"SFS-19-2016-2017";"ERA-NET Cofund: Public-Public Partnerships in the bioeconomy"
"680966";"HCO-11-2015";"ERA NET Collaboration and alignment of national programmes and activities in the area of brain-related diseases and disorders of the nervous system"
"825207";"FETFLAG-02-2018";"ERA-NET Cofund for FET Flagships"
"650029";"FETFLAG-2-2014";"2014: Policy environment for FET Flagships"
"101003758";"SC5-35-2020";"ERA-NET Cofund action on enhancing urban transformation capacities"
"831268";"H2020EENSGA3";"EEN H2020 SGA3"
"831328";"H2020EENSGA3";"EEN H2020 SGA3"
"831239";"H2020EENSGA3";"EEN H2020 SGA3"
"643379";"INNOSUP";"INNOSUP"
"740181";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"879186";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"744211";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"738233";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"879000";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"731893";"ICT-21-2016";"Support technology transfer to the creative industries"
"684082";"ICT-37-2015-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"864403";"EIC-SMEInst-2018-2020";"SME instrument"
"710750";"ICT-37-2015-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"101035820";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"726612";"Food";"Food"
"733544";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"761544";"ICT-19-2017";"Media and content convergence"
"806097";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"730480";"SC5-13-2016-2017";"New solutions for sustainable production of raw materials"
"733723";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"754640";"SC1-PM-10-2017";"Comparing the effectiveness of existing healthcare interventions in the adult population"
"643334";"INNOSUP";"INNOSUP"
"822927";"EIC-SMEInst-2018-2020";"SME instrument"
"858543";"EIC-SMEInst-2018-2020";"SME instrument"
"830150";"EIC-SMEInst-2018-2020";"SME instrument"
"955805";"MSCA-ITN-2020";"Innovative Training Networks"
"101037342";"LC-GD-10-3-2020";"Enabling citizens to act on climate change, for sustainable development and environmental protection through education, citizen science, observation initiatives, and civic engagement"
"754263";"SC2-Presidency-2016";"Bioeconomy Presidency Conference: Innovating for Sustainable Growth: a Bioeconomy for Europe"
"652601";"ISIB-02-2014";"Closing the research and innovation divide: the crucial role of innovation support services and knowledge exchange"
"101033691";"LC-SC3-B4E-11-2020";"Financing for energy efficiency investments - Smart Finance for Smart Buildings"
"718569";"INSO-10-2015-1";"SME business model innovation"
"662421";"PHC-12-2014-1";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"674568";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"821303";"SC5-18-2018";"Valuing nature: mainstreaming natural capital in policies and in business decision-making"
"719575";"SFS-08-2015-1";"Resource-efficient eco-innovative food production and processing"
"776799";"INNOSUP-05-2016-2017";"Peer learning of innovation agencies"
"967978";"EIC-SMEInst-2018-2020";"SME instrument"
"762852";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"710363";"GERI-4-2015";"Support to research organisations to implement gender equality plans"
"771738";"RUR-13-2017";"Building a future science and education system fit to deliver to practice"
"892542";"SESAR-ER4-06-2019";"Safety and Resilience"
"101033683";"LC-SC3-B4E-3-2020";"Upgrading smartness of existing buildings through innovations for legacy equipment"
"857641";"INFRAEOSC-05-2018-2019";"Support to the EOSC Governance"
"826151";"S2R-CFM-CCA-01-2018";"Virtual certification & smart planning"
"836415";"EIC-SMEInst-2018-2020";"SME instrument"
"791365";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"886997";"EIC-SMEInst-2018-2020";"SME instrument"
"730668";"S2R-CFM-IP1-01-2016";"Development of concepts towards the next generation of traction systems and management of wheel/rail adhesion"
"745186";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"809015";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"836942";"EIC-SMEInst-2018-2020";"SME instrument"
"836106";"EIC-SMEInst-2018-2020";"SME instrument"
"971138";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"825664";"SC1-HCO-04-2018";"ERA-NET to support the Joint Programming in Neurodegenerative Diseases strategic plan (JPND)"
"731366";"SC1-HCO-05-2016";"Coordinating personalised medicine research"
"964197";"SC1-HCO-01-2018-2019-2020";"Actions in support of the International Consortium for Personalised Medicine"
"730254";"SCC-04-2016";"Sustainable urbanisation"
"680969";"HCO-13-2015";"ERA-NET:  Cardiovascular disease"
"869237";"LC-CLA-09-2019";"ERA-NET Cofund action on biodiversity and climate change: Impacts, feedbacks, and nature-based solutions for climate change adaptation and mitigation"
"824546";"SwafS-09-2018-2019-2020";"Supporting research organisations to implement gender equality plans"
"869178";"SC5-21-2019-2020";"ERA-NET Cofund action for climate action, environment, resource efficiency and raw materials"
"964800";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"734753";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"872618";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"633344";"MSCA-NIGHT-2014";"European Researchers' Night (NIGHT)"
"723000";"MSCA-NIGHT-2016";"European Researchers' Night"
"954862";"MSCA-NIGHT-2020";"European Researchers' Night"
"818109";"MSCA-NIGHT-2018";"European Researchers' Night"
"633288";"MSCA-NIGHT-2014";"European Researchers' Night (NIGHT)"
"101036038";"MSCA-NIGHT-2020bis";"European Researchers' Night"
"664557";"WIDESPREAD-1-2014";"Teaming"
"720732";"BBI.S2-2015";"Communication and awareness"
"101036560";"LC-GD-1-3-2020";"Climate-resilient Innovation Packages for EU regions"
"710240";"SEAC-1-2015";"Innovative ways to make science education and scientific careers attractive to young people"
"101035652";"IBA-EIC-ENERGY-2020";"Ensuring greater synergies by testing new collaboration mechanisms between the EIT Innovation Communities and the Enhanced EIC Pilot in support of the the Green Deal and other Union policy priorities - Energy"
"879949";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"740188";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"831224";"H2020EENSGA3";"EEN H2020 SGA3"
"879894";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"831208";"H2020EENSGA3";"EEN H2020 SGA3"
"754051";"EE-06-2016-2017";"Engaging private consumers towards sustainable energy"
"743573";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"831307";"H2020EENSGA3";"EEN H2020 SGA3"
"815914";"JTI-CS2-2017-CfP07-SYS-01-08";"Application of machine learning techniques to enableenhance  aircraft performances database and facilitate mission optimization objectives"
"711558";"PHC-12-2015-1";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"952377";"WIDESPREAD-06-2020";"ERA Chairs"
"756079";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"861891";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"663507";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"857533";"WIDESPREAD-01-2018-2019";"Teaming Phase 2"
"767287";"FOF-09-2017";"Novel design and predictive maintenance technologies for increased operating life of production systems"
"735278";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
"957128";"LC-SC3-B4E-10-2020";"Self-assessment and self-optimisation of buildings and appliances for a better energy performance"
"762739";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"672814";"ICT-37-2014";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"101018010";"IBA-SC5-IRP-2020";"International Resource Panel (IRP) Secretariat"
"698081";"IT-1-2015";"Small business innovation research for Transport"
"775400";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"674231";"IT-1-2014";"Small business innovation research for Transport"
"743701";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"829492";"EIC-SMEInst-2018-2020";"SME instrument"
"767839";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"761513";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"673865";"SFS-08-2014-1";"Resource-efficient eco-innovative food production and processing"
"101000180";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"859065";"EIC-SMEInst-2018-2020";"SME instrument"
"709452";"SFS-08-2015-1";"Resource-efficient eco-innovative food production and processing"
"768260";"SMEInst-05-2016-2017";"Supporting innovative SMEs in the healthcare biotechnology sector"
"761348";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"683405";"PHC-12-2015-1";"Clinical research for the validation of biomarkers and/or diagnostic medical devices"
"723702";"SPIRE-01-2016";"Systematic approaches for resource-efficient water management systems in process industries"
"101008626";"INFRAIA-02-2020";"Integrating Activities for Starting Communities"
"727984";"RUR-04-2016";"Water farms – improving farming and its impact on the supply of drinking water"
"874990";"MG-BG-02-2019";"Ship emission control scenarios, marine environmental impact and mitigation"
"101038090";"WF-03-2020";"Widening Fellowships"
"696618";"ICT-37-2015-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"813196";"MSCA-ITN-2018";"Innovative Training Networks"
"101034344";"IMI2-2020-23-03";"A platform for accelerating biomarker discovery and validation to support therapeutics development for neurodegenerative diseases"
"857793";"LC-SC3-RES-15-2019";"Increase the competitiveness of the EU PV manufacturing industry"
"885876";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"873155";"DT-ICT-01-2019";"Smart Anything Everywhere"
"646440";"SCC-02-2014";"Developing a framework for common, transparent data collection and performance measurement to allow comparability and replication between solutions and best-practice identification"
"642260";"SC5-03a-2014";"Economic assessment of climate change"
"101006675";"LC-GV-06-2020";"Advanced light materials and their production processes for automotive applications"
"883520";"SU-DRS03-2018-2019-2020";"Pre-normative research and demonstration for disaster-resilient societies"
"700197";"BES-11-2015";"Information management topic 2: Information management, systems and infrastructure for civilian EU External Actions"
"848147";"SC1-BHC-19-2019";"Implementation research for maternal and child health"
"764799";"LCE-21-2017";"Market uptake of renewable energy technologies"
"761496";"ICT-04-2017";"Smart Anything Everywhere Initiative"
"840034";"LC-SC3-EE-16-2018-2019-2020";"Supporting public authorities to implement the Energy Union"
"740179";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"811157";"IBA-SC5-ARCTIC-2018";"Arctic Science Ministerial – Germany, October 2018"
"892270";"LC-SC3-EE-16-2018-2019-2020";"Supporting public authorities to implement the Energy Union"
"951318";"IBA-SC5-IPCC-2019";"IPCC secretariat"
"817035";"EIC-SMEInst-2018-2020";"SME instrument"
"756998";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"805912";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"875538";"LC-MG-1-6-2019";"Aviation operations impact on climate change (InCo flagship)"
"651230";"Environment";"H2020-Adhoc-2014-20"
"754104";"EE-09-2016-2017";"Engaging and activating public authorities"
"824871";"EIC-SMEInst-2018-2020";"SME instrument"
"811561";"EIC-SMEInst-2018-2020";"SME instrument"
"957843";"LC-SC3-ES-4-2018-2020";"Decarbonising energy systems of geographical Islands"
"101037428";"LC-GD-2-3-2020";"Accelerating the green transition and energy access Partnership with Africa"
"870356";"SPACE-10-TEC-2018-2020";"Technologies for European non-dependence and competitiveness"
"690984";"MSCA-RISE-2015";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"872706";"SwafS-20-2018-2019";"Building the SwafS knowledge base"
